,adId,url,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,Water,Heat,Hydro,Agreement Type,Parking Included,Accessible Washrooms in Suite,Audio Prompts,Braille Labels,Elevator in Building,Storage Space,Internet,Cable / TV,Visual Aids,Barrier-free Entrances and Ramps,Bicycle Parking,24 Hour Security,Concierge,Pool,Gym,Smoking Permitted,Balcony,Yard,Air Conditioning,Fridge / Freezer,Dishwasher,Laundry (In Building),Laundry (In Unit),Wheelchair accessible,building_access,laundry,Unit Type,Move-In Date,Size (sqft),Virtual Options,Term Agreement
438,1516693785.0,https://www.kijiji.ca/v-apartments-condos/ottawa/east-end-1bdrm-condominium-laminate-flooring/1516693785,"270 Brittany Drive, Ottawa, ON, K1K 4M3",ontario,45.4457435,-75.6455673,1195.0,,"OCTOBER 1ST OCCUPANCY<br /><br />One bedroom condominiums in the beautiful Brittany Park community (5 minutes to downtown by car). Laminate wood flooring throughout. Fridge, stove and in suite laundy!!!<br /><br /> Close to parks, shopping and schools. Indoor pool, outdoor pool, fitness center, tennis, squash and racquetball courts all available for use free of charge. <br /><br /> Priced at $1195 per month plus heat and hydro and hot water tank (All electric. Approx. $70-$120 per month combined). One outdoor parking spot available at $50 per month. Please email through listing for a virtual tour!<br /><br /> NOTES:-Unfortunately dogs are not permitted as per the condominium bylaws.<br /> -Sample photos of same model attached as current suite is occupied.<br /><br /> www.apollomgt.com",No,1,1,Professional,Limited,Yes,No,No,1 Year,0,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,,,Condo,,,,
439,1517554331.0,https://www.kijiji.ca/v-apartments-condos/ottawa/upscale-nepean-2bed-2bath-condo-1195-sq-ft-with-parking/1517554331,"330 Titan Private, Ottawa, ON, K2G 1G3",ontario,45.3477184,-75.72929289999999,2295.0,,"<p>SEPTEMBER OR OCTOBER 1ST OCCUPANCY</p><p>Modern and upscale two bedroom and two bathroom condominium just off Merivale Road in the heart of the West End. This suite boasts the following...<br /><br /></p><p>-Very large at 1195 square feet.<br />-Beautiful floor to ceiling wrap around windows in living/dining/kitchen.<br />-Modern open concept design with 9' ceilings.<br />-3rd floor with balcony.<br />-One common bathroom and one ensuite (with shower stall) off master bedroom.<br />-Walk-in closet in master bedroom.<br />-6 appliances with stainless steel in kitchen (fridge, stove, dishwasher, microwave, washer and dryer).<br />-Hardwood flooring throughout.<br />-One indoor parking space included.<br />-Storage locker included.<br />-Central air-conditioning.<br />-Steps to Merivale Road shopping, Merivale High School, restaurants and transit.<br />-Building boasts indoor pool, fitness room and concierge onsite.</p><p>Priced at $2295 per month including heat and water (only hydro extra). Please email through listing if interested. Video tour available upon request.</p><p>www.apollomgt.com</p>",No,2,2,Professional,No,Yes,Yes,No,1 Year,1,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,,Condo,,,,
440,1505826563.0,https://www.kijiji.ca/v-apartments-condos/ottawa/large-two-bedroom-suite-in-sandy-hill/1505826563,"325 Besserer St, Ottawa, ON, K1N 6B4",ontario,45.42946209999999,-75.68257369999999,1650.0,,"SEPTEMBER OR OCTOBER 1ST OCCUPANCY<br /><br />Large two bedroom suites (with balconies) available starting at $1650 per month. Parquet hardwood flooring throughout. Fridge and stove included. This building is located in the heart of Sandy Hill, just steps to Ottawa U and the Byward Market. Coin laundry available onsite.<br /><br /> Heat and water are included, only hydro is extra. Parking available for $135 per month for outdoor or $155 per month for indoor. Please contact through listing to arrange a personal viewing (video tour also available). <br /><br /> www.apollomgt.com",No,1,2,Professional,Yes,Yes,Yes,No,1 Year,0,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Outdoors only,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
441,1516711692.0,https://www.kijiji.ca/v-apartments-condos/ottawa/modern-1-study-condo-in-new-edinburgh-parking-included/1516711692,"411 mackay street, ottawa, ON, K1M 2K5",ontario,45.4393629,-75.6777214,2095.0,,"OCTOBER 1ST OCCUPANCY<br /><br />Beautiful and spacious 1+study condominium (unfurnished) in the heart of New Edinburgh at Minto Beechwood. This suite boasts the following...<br /><br />-3rd floor open concept design with high ceilings and balcony.<br />-Den with closet and sliding clear doors for privacy.<br />-1.5 bathrooms (full bathroom off master with shower stall and powder room off entrance)<br />-Hardwood flooring thoughout.<br />-Central air-conditioning.<br />-6 appliances included with stainless steel in kitchen (Fridge, stove, dishwasher, microwave, washer and dryer).<br />-One indoor parking space included.<br />-Building amenities include gym, guest suite, conference rooms, party rooms, outdoor terrace with BBQ and gas fireplace.<br />-Steps to everything New Edinburgh has to offer!<br /><br />Priced at $2095 per month plus hydro and water (heat included). Please email through listing if interested!<br /><br />www.apollomgt.com",No,1.5,1 + Den,Professional,Limited,No,Yes,No,1 Year,1,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,,Condo,,,,
442,1520655924.0,https://www.kijiji.ca/v-apartments-condos/ottawa/house-for-rent-hogs-back-and-prince-of-wales/1520655924,"Morley, K2C1R4, Ottawa, ON",ontario,45.3709478,-75.7075741,2900.0,,"5-bedroom hi-ranch bungalow located near Hogs Back and Prince of Wales. Rent includes heat, hydro, water, gaz and unlimited high speed Internet. Indoor garage and drive-way parkings available.",No,2,4 + Den,Owner,Yes,Yes,No,Yes,1 Year,3+,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Outdoors only,No,Yes,No,Yes,Yes,No,Yes,No,,,House,,,,
443,1520655911.0,https://www.kijiji.ca/v-apartments-condos/ottawa/brand-new-end-unit-townhouse-for-rent-in-kanata/1520655911,"1028 Speedvale Court, Kanata K2T0P6 ON",ontario,45.3088185,-75.89868349999999,2180.0,,"Available between Sept 24 - Oct 1st. BRAND NEW end unit executive townhouse - Minto’s largest model “Tahoe End” featuring:


• 9 feet ceilings on main floor

• Hardwood floor in living and dining room

• Spacious kitchen with pantry, open design to living & dining room, south-facing with ample sunlight

• Large central island with breakfast bar

• Brand new energy efficient stainless steel appliances in kitchen

• ADDITIONAL mud room on main floor to the garage

• 3 spacious bedrooms and 2.5 bathrooms

• Convenient 2nd floor laundry with washer and dryer

• Large south facing master bedroom with extra windows, walk-in closet, and an en-suite with upgraded large SHOWER room

• Central air conditioner, HRV, central vacuum rough-in

• Builder finished basement with a large entertainment room, and ample storage & large window

• Indoor 1-car garage (with garage door opener) + 2-car driveway


Located in Kanata Arcadia, a well-established community in the heart of Kanata:

• 5-minute drive to the Kanata North high-tech area, 10-minute drive to DND Carling campus

• 1-minute drive to highway 417

• Walking distance to Tanger Outlets and Canadian Tire Sports Centre, 5-minute drive to Kanata Centrum, Costco and other groceries, Kanata North Recreation Complex, Wave pool, Goulbourn Recreation Center, etc.

• 2-minute walking to the community park, trails in the Conservation Area

• Close to several best schools in the area for all ages (elementary and high schools), high school within Earl of March boundary

• Well-served community by public transit with downtown express buses etc.


Additional information:

• $2180 + utilities + hot water heater rental

• Rental application, detailed credit report, employment & income verification, references check required

• Minimum one-year lease

• No pets, no smoking

• House under construction. Viewing can be arranged. The posted pictures are from Minto’s model home, more info available below:

Floor plan: https://www.minto.com/ottawa/Kanata-new-homes/Arcadia/Tahoe-End~2375ht.html

Virtual Tour: https://mpembed.com/show/?m=xYF5V8xV3oN?v=1&ga=UA-1726855-5&play=1


Email: wendyhenryad@gmail.com",No,2.5,3,Owner,No,No,No,No,1 Year,3+,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,,,Townhouse,,,,
444,1520653154.0,https://www.kijiji.ca/v-apartments-condos/ottawa/new-2-bedroom-basement-apartment/1520653154,"596 Triangle St, Ottawa, ON K2S 1E7, Canada",ontario,45.28196940000001,-75.8943201,1700.0,,"BRAND NEW 2 Bedroom basement apartment INCLUDES UTILITIES


$1900 furnished or $1700 unfurnished


New legal basement apartment, with completely separate entrance from side of house, available OCTOBER 1, 2020 in Kanata/Stittsville with high-end finishes.


• BR1: 1 queen bed; BR2: 1 single bed

• living room includes 2 brand new lounge chairs, futon, coffee table, area rug

• spacious kitchen includes white Eiffel table and chairs

• stainless steel appliances

• quarts countertops

• pot lights

• vinyl floors

• 3 closets

• large glass door shower and vanity with plenty of storage

• laundry machines

• 1 parking spot (access to half the driveway)

• utilities (heat, hydro, water, internet) included


Well located, minutes from highway 417, Hazeldean Road, grocery stores (2 minutes from Wal-Mart, Sobeys, No Frills), Costco, restaurants, parks, Canadian Tire Centre, movie theatre, tech park…


Viewings available for serious inquiries only. Rental Application form will be provided to those interested.",Yes,1,2,Owner,Limited,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Outdoors only,No,No,Yes,Yes,No,No,Yes,No,,,Basement,,,,
445,1520652827.0,https://www.kijiji.ca/v-apartments-condos/ottawa/capitalpropertiesnow-com-2-bedroom-condo-for-rent-lebreton/1520652827,"250 Lett St, Ottawa, ON K1R 0A7, Canada",ontario,45.4165077,-75.7123896,2395.0,,"250 Lett Street Unit 607


Beautiful, bright and sunny two-bedroom, two bath condo now available in sought after Lebreton Flats! This beautiful open-concept unit showcases beautiful cityscape views. Boasting gleaming hardwood floors, chef’s kitchen with chic tile backsplash, rich cabinetry and stainless steel appliances, floor to ceiling windows letting the light pour in, luxurious Master Bedroom with 3 piece ensuite, spacious second bedroom, private balcony, in-suite laundry, underground parking, storage locker… and the list goes on! This is city condo living at its finest. Easily walk to the best the City has to offer including steps from the LRT Pimisi Station, the Ottawa River, Parliament, delicious restaurants, trendy shops and entertainment. Plus, easily walk to LeBreton Flats Park for some greenery! Come fall in love today!


Email us today for a private viewing. You’ll be happy you did!


TEAM TRAN

RE/MAX Hallmark Realty Group

kim@kimtranteam.com",No,2,2,Owner,No,Yes,Yes,No,1 Year,1,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Condo,,,,
446,1520651973.0,https://www.kijiji.ca/v-apartments-condos/ottawa/condo-available-now-college-square-algonquin-college/1520651973,"Highgate Rd, Ottawa, ON K2C 2Y7, Canada",ontario,45.3493973,-75.76972649999999,955.0,,"Newly - beautiful apartment located in Ottawa's desirable Centrepointe neighbourhood, near College Square and Algonquin College, direct access to the future Baseline Rd LRT station, and nearby Centrepointe park. Available ASAP.

1 bedroom + DEN apartment for rent, newly renovated, fully furnished.

Custom wood kitchen with wood cabinets and BRAND NEW STAINLESS STEEL 6 Appliances.

- Includes laundry facility with BRAND NEW washer and dryer!

Individual heating and air conditioning controls.

Rent includes all, Included cable and wireless internet, as well. Telephone not included.

Very large windows provide tones of natural light

24 hour gym next door

Perfect for all\ It's the season to find your perfect apartment! Come visit today, contact us for more details, Aaronmcl.outier@gmail.com.This won't last long!

Please contact Aaronmcl.outier@gmail.com",Yes,1,1,Owner,Yes,Yes,Yes,Yes,1 Year,1,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Outdoors only,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
447,1520646297.0,https://www.kijiji.ca/v-apartments-condos/ottawa/2-2-5bath-brand-new-stacked-town-beechwood-new-edinburgh/1520646297,"16 Chapleau Ave, Ottawa, ON K1M, Canada",ontario,45.4426755,-75.67336829999999,3400.0,,"LOVE WHERE YOU LIVE


This eclectic neighbourhood is charming and filled with character. Located in the heart of Beechwood Village, steps away from delightful specialty shops, restaurants & cafes, groceries & pharmacy.


Neighbouring streets of New Edinburgh and Rockcliffe Park offer beautiful walks along historic homes, trails and pathways long the Rideau River. Ample green space available at Stanley Park, the Pond, and Governor Generals gardens at Rideau Hall. Looking for more excitement? Walk over to the Byward Market's social scene, museums and Rideau Shopping centre.


UPSCALE MODERN STACKED TOWNS

Newly constructed 2 storey units - be the first to live here!

PANDEMIC design considerations: Individual Private Entrance & Balcony / No shared common areas

Energy efficient, meeting GREEN building standards

Quality Construction - cement between floors for sound absorption, lowE double pane windows for thermal efficiency and sound absorption, full ceiling height everywhere, high-end

2 bedroom + 2.5 bathroom

Full sized kitchen with pantry

9ft oversized island with eating counter

Quartz countertops

Brand new stainless steel appliances - gas range + dishwasher + refrigerator

Natural hardwood wide-plank floors with concrete subfloors

Floor to ceiling windows - flooded with natural light

Potlights through-out

Sensor lights in closets

Rollershades + blackout shades in bedrooms

Glass shower/tub partitions

In-suite washer and dryer


Parking available, ample free parking on street

Water included, all other utilities by tenant


Interiors completed - Exterior construction estimated to be completed end of Aug.


Book your showing today! Happy house hunting!


https://www.realtor.ca/real-estate/22190947/16a-chapleau-avenue-ottawa-lindenleanew-edinburgh",No,2.5,2,Owner,No,Yes,No,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,,,Townhouse,,,,
448,1506917609.0,https://www.kijiji.ca/v-apartments-condos/ottawa/urban-1-bedroom-byward-market/1506917609,"306 Murray St, Ottawa, ON K1N 5N5, Canada",ontario,45.4325716,-75.6861862,1900.0,,"Enjoy this urban lifestyle in the low rise building, ""Gallery Court"". Just steps from restaurants, Parliament Hill, ByWard Market, Gatineau, Rideau Centre, Rideau Canal & NAC. This area is Ottawa's largest entertainment & tourist area. 1 bedroom condo features a foyer with double closet, ceramic floor & pot lights. Living/Dining room combination with overhead moon chandelier, hardwood floors & sliding glass door to the covered private balcony that overlooks Notre Dame Basilica. Step-saver kitchen features double sinks, granite counter top & open pass through to the dining room. Spacious bedroom with hardwood floors & double closet. A 4pc bath with whirlpool tub, theatrical bar lighting and mirror above the modern sink. Ideal pied a terre for a couple or professional. Enjoy this vibrant lifestyle.


Available September 1st for a minimum 1 year lease. Tenant pays $2200 + hydro + cable/internet. Please note there is no parking and no locker available.


Call or email to book a private appointment.


Colleen Rushforth

Sales Representative

RE/MAX Hallmark Realty Group

613-291-2668",No,1,1,Professional,No,Yes,No,No,1 Year,0,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
449,1520645696.0,https://www.kijiji.ca/v-apartments-condos/ottawa/854-bank-st-top-corner-1-bedroom-unit-luxurious-lansdowne/1520645696,"854 Bank St, Ottawa, ON K1S 3W3, Canada",ontario,45.4013612,-75.6876072,2250.0,,"1 bedroom apartment available for rent as of January 2020 near Lansdowne Area, Glebe. The apartment consists of high end finishing like the LVT, granite countertops, shower glass, all stainless steel appliances, in unit washer dryer, spotlights, balcony. The video of the unit can be found under this link",No,1,1,Owner,Yes,Yes,Yes,No,1 Year,0,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Outdoors only,No,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
450,1520645365.0,https://www.kijiji.ca/v-apartments-condos/ottawa/1-den-cityplace-n2-downtown-new-appliances/1520645365,"15 Fort York Blvd, Toronto, ON M5V 3Y4, Canada",ontario,43.6401362,-79.39389,2100.0,,"LOVE WHERE YOU LIVE


THE SUITE

1 Bedroom + Den + 1 Bathroom

Den currently used as 2nd bedroom (door/wall can be removed prior to move in)

Full Kitchen (including dishwasher, microwave). **NEW DISHWASHER, GLASSTOP RANGE, MICROWAVE. **REFIGERATOR newly replaced 2019)

Insuite Laundry - Stacked Washer/Dryer (Replaced 2018)

28th Floor - South-West views of CN tower and Lake Ontario

Floor to Ceiling Windows

Balcony 3x10ft

Hardwood Flooring (except Kitchen + Bath)

Granite Countertops


INCLUDES: Water

NOT INCLUDED ElectricityHYDRO/Telephone/Cable


Parking - Not included but can always be rented from others in the building - Approx $100-150 depending on demand.

Guest Parking available underground and along adjacent streets for a fee.


THE BUILDING

CITYPLACE N2 @corner of spadina&brenmar/fort york

full bell and whistles:

24hr concierge

2 fitness centres

swimming pool + hot tub + sauna

games room (fooz ball, pool, pingpong)

library + snack vending machines

outdoor bbq + tanning deck

basketball court

27fl sky lounge + hottubs + party rooms

guest suites


THE LOCATION

Location is absolutely amazing!!! Safe and bustling... nearby everything you could possibly want/need

Sobeys, Major Banks, Starbucks, Tim Hortons, Canoe Landing 8 acre park, Community Center + Library

TTC at the intersection


Walk To

5 min to the lake, CN tower, Ripleys Aquarium

10 min to KingWest restaurants/bars/lounges, ACC

15 min to financial district/Queen West shopping&bar, Union Station/VIA rail

20 min to to Liberty Villiage + Chinatown

30 min UofT / Ryerson + Eaton centre


Standard requirements: Employment Reference, Credit Check, First and Last Months Deposit, Key Deposit


For those who are serious + responsible :) Happy house hunting!",No,1,2,Owner,No,Yes,No,No,1 Year,0,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,,Condo,,,,
451,1520645240.0,https://www.kijiji.ca/v-apartments-condos/ottawa/horse-barn-for-rent/1520645240,"2919 Canaan Rd, Sarsfield, ON K0A 3E0, Canada",ontario,45.4763051,-75.30623620000001,1400.0,,"Horse barn for rent includes loft 2 bedroom, stove, fridge

10 box stalls 3 standing stalls 1st October

call Frank at 613-558-4365",No,1,2,Owner,Yes,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,Yes,No,Yes,No,No,No,No,,,House,,,,
452,1520645118.0,https://www.kijiji.ca/v-apartments-condos/ottawa/beautiful-single-home-for-rent-in-quite-and-friendly-street/1520645118,"K2M2R7, Canada",ontario,45.2767209,-75.8438323,2150.0,,"AVAILABLE September 15th!!! Excellent location in KANATA Bridlewood area: 5 minutes drive to Walmart, Superstore,TD, CBC & RBC bank, Dollarama and other stores. 7-10 Minutes drive to Hwy 417.

This is 3 bedroom, 3 bathrooms detached home sits on quiet neighbourhood. . The main level has a contemporary kitchen with stainless steel appliances, tile & hardwood flooring throughout and a gas fireplace in the living room. second level holds master bedroom, two good size bedrooms, laundry room and small loft area suitable for a home office. Fully fenced backyard. Unfinished basement. this house is a must see.

Requirements:

•	Credit report with good credit rating

•	Employment letter & paystubs

•	Monthly rent $2150 plus utilities ( Gas, electricity, water, hot water tank rental)

•	Minimum One (1) Year Lease Term

•	1st and last deposits

•	No Smoking & No Pets",No,3,3,Owner,No,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,,,House,,,,
453,1520645008.0,https://www.kijiji.ca/v-apartments-condos/ottawa/1-bedroom-available-at-854-bank-st/1520645008,"854 Bank St, Ottawa, ON K1S 3W3, Canada",ontario,45.4013612,-75.6876072,1800.0,,"1 bedroom apartment available for rent as of November 1st 2020 near Lansdowne Area, Glebe. The apartment consists of high end finishing like the LVT, granite countertops, shower glass, all stainless steel appliances, in unit washer dryer, spotlights, balcony.",No,1,1,Owner,Yes,Yes,Yes,No,1 Year,0,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
454,1520644573.0,https://www.kijiji.ca/v-apartments-condos/ottawa/sept-1:-updated-3-bed-semi-in-kanata/1520644573,"220 Old Colony Rd, Kanata, ON K2L 1M7, Canada",ontario,45.2898416,-75.8745754,2150.0,,"Available Sept 1


Updated 3 bed, 1.5 bath Semi detached in Kanata


The home is a split level layout, with 4 different levels in total.


The main floor has tall/cathedral ceilings in the living/dining room. The updated kitchen and front entrance.


The upper level has the main bathroom, 3 bedrooms and a linen closet.


Hardwood floors on main and upper level.

The lower level is finished with 3 large windows which give the impression of being a level above grade. Laminate flooring, loads of LED potlights and a powder room are on the “first” lower level.


The final basement is a warm and dry oversized storage room with front load washer and dryer.


The backyard is private with mature trees, is fenced in and features a private sideyard with easy access from the kitchen.


The driveway can accommodate 2 vehicles


Rent is $2,150 a month plus utilities (gas, hydro, water)",No,1.5,3,Owner,No,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,,,House,,,,
455,1520643562.0,https://www.kijiji.ca/v-apartments-condos/ottawa/2-bedroom-apt-off-bridge-st-on-the-water-very-clean-and-quiet/1520643562,"218 Water St, Carleton Place, ON K7C 4J3, Canada",ontario,45.14088779999999,-76.14852690000001,1400.0,,"Beautiful 2 Bedroom unit, fantastic location downtown Carleton Place, available anytime after September 12, 2020. Perfect for a mature single or couple. Quiet and very clean building and street. Paid laundry in the unit. $1,400 plus utilities. Balcony with water view.",No,1,2,Owner,No,Yes,No,No,1 Year,1,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,,,Apartment,,,,
456,1514631517.0,https://www.kijiji.ca/v-apartments-condos/ottawa/downtown-ottawa-condo-for-rent/1514631517,"224 Lyon St N, Ottawa, ON K1R 0C1, Canada",ontario,45.4159256,-75.70283309999999,1600.0,,"Ultra modern, sleek and chic! The Gotham condos offer a unique and high-end contemporary place to live, located steps to the LRT. This one bedroom junior suite is just under 500 square feet and offers a private balcony with gas BBQ hook-up and exciting urban views. Stylish finishes include: hardwood flooring, stainless steel appliances, granite countertops and 9-foot exposed concrete ceilings with an open concept floor plan. In-unit laundry. Walking distance to everything downtown Ottawa. Plenty of visitor/ street parking. Ready for a new tenant September 2020. 24 hours notice required for all showings.",No,1,1,Professional,Limited,Yes,Yes,No,1 Year,0,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,,Condo,,,,
457,1520643328.0,https://www.kijiji.ca/v-apartments-condos/ottawa/amazing-location-carling-and-churchill-large-1-bedroom/1520643328,"352 Tillbury Ave, Ottawa, ON K2A 0Y2, Canada",ontario,45.3807873,-75.74794179999999,1329.0,,"Amazing location spacious ground floor unit unit in a quiet secure six plex. Beautiful wood flooring, New kitchen with stainless steel appliances plenty of closet space, bright and spacious with high ceilings and character, new appliances plenty of cupboard space, Newly renovated bathroom heat and hot water included and parking available 70$ per month 24/7 security laundry in the building Available October 1",No,1,1,Owner,Yes,Yes,Yes,No,1 Year,0,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
458,1514644180.0,https://www.kijiji.ca/v-apartments-condos/ottawa/opportunity-to-live-in-the-glebe/1514644180,"34 Pretoria Ave, Ottawa, ON K1S 1W7, Canada",ontario,45.4100771,-75.6858644,2400.0,,"Luxurious 2 bedroom, 2 bathroom, 2 storey home for rent in the Glebe. Easy, efficient living in this newly renovated, open concept charmer. Finished with quality and functionality in mind including a gourmet kitchen, perfect for entertaining. Convenient and central downtown setting on Pretoria Avenue, steps to the Rideau Canal, Loblaws and the LCBO. Walk to work, school or recreation nearby. Accessible to everything that Elgin and Bank St have to offer. 1 Parking spot only. All appliances Included. Laundry and storage in basement. Price is reduced do to a development being built adjacent to 32 Pretoria (picture attached), for more information please ask.",No,1.5,2,Professional,Yes,No,No,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,House,,,,
459,1520640477.0,https://www.kijiji.ca/v-apartments-condos/ottawa/3-bedroom-apartment-oct-1-all-in/1520640477,"K2C0B4, Canada",ontario,45.3591914,-75.7454358,2100.0,,"MESSAGE ME FOR MORE DETAILS AND VIDEO OF APARTMENT
3 bedroom basement apartment newly renovated MODERN to rent in a house. looking for clean and friendly student/professionals. House is recently renovated with all new appliances as well as washer and dryer.
Room is furnished including a bed and a desk.
 
Only one km away from Algonquin College (College Square).
Very close to Walmart and a bunch of local restaurants and coffee shops and grocery stores
Wifi included
 
Available to move in OCT 1st
 
One person per room
 
No pets No smoking
 
All utilities included
 
No parking spot
 
Bus stop directly in front of house
 
If you have any questions please contact Nick at 613- 261-1539",No,1,3,Owner,No,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,,,Basement,,,,
460,1520640264.0,https://www.kijiji.ca/v-apartments-condos/ottawa/live-on-avenues-of-the-glebe-stunning-2-bedroom/1520640264,"259 First Ave, Ottawa, ON K1S 2G5, Canada",ontario,45.403637,-75.6915642,2200.0,,"Gorgeous, well kept 2 bedroom apartment on the main floor of a quiet 4 unit building. Large rooms with tall ceilings, wood burning fireplace, hardwood floors and all modern conveniences. Centrally located and walking distance to shops, canal, Elgin Street, downtown, and Lansdowne Park. Perfect for mature working professionals. No pets/smoking allowed due to allergies. $2200, all utilities included.


- Living room with working wood burning fireplace

- Large dining room with French doors

- Large kitchen with dishwasher, new ceramic top stove, new fridge

- 2 bedrooms, 1 with heated hardwood floors

- Clean water radiator heating, no blowing dust

- Extra large storage cupboard

- Separate linen cupboard

- Balcony facing the street

- Shared free laundry on site

- Bike rack shared by tenants

- All utilities included

- Parking available at extra cost


Contact for a private viewing. Available November 1.",No,1,2,Owner,No,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Outdoors only,Yes,No,No,Yes,Yes,Yes,No,No,,,Apartment,,,,
461,1520639471.0,https://www.kijiji.ca/v-apartments-condos/ottawa/great-location-merivale-and-kirkwood/1520639471,"1494 Lepage Ave, Ottawa, ON K1Z 8C9, Canada",ontario,45.37497159999999,-75.738902,1179.0,,"Amazing location spacious 1st floor unit unit in a quiet secure walk up. Beautiful hardwood flooring, plenty of closet space bright and spacious, new appliances plenty of cupboard space, heat and hot water included and parking available 70$ per month smart app laundry in the building Available October 1",No,1,Bachelor/Studio,Owner,Yes,Yes,Yes,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
462,1520639471.0,https://www.kijiji.ca/v-apartments-condos/ottawa/great-location-merivale-and-kirkwood/1520639471,"1494 Lepage Ave, Ottawa, ON K1Z 8C9, Canada",ontario,45.37497159999999,-75.738902,1179.0,,"Amazing location spacious 1st floor unit unit in a quiet secure walk up. Beautiful hardwood flooring, plenty of closet space bright and spacious, new appliances plenty of cupboard space, heat and hot water included and parking available 70$ per month smart app laundry in the building Available October 1",No,1,Bachelor/Studio,Owner,Yes,Yes,Yes,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
