,adId,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,laundry,elevator,parking,balcony,storage,dishwasher,wheelchair_accessibility,building_access
49,1513221261,"3360 Southgate Rd, Ottawa, ON K1V 9A6, Canada",ontario,45.3567636,-75.65171099999999,,True,"Furnished Rooms for rent-month by month, SouthKey area , Close to Carleton U,OTrain; available now

Price: $775/month by month (one person)

Address is 3360 Southgate RD.

It is condo apartment building. The apartment is on 20 floor(Penthouse).

Separate door to your room(This 4 bedroom apt have 2 entrance-doors)

Building has outdoor swimming pool, library etc.

Rent include all utilities and free Wi-Fi.

Parking available at $75/month(indoor parking). On-suite laundry. No pets, no smoking please.


Please call or text 613-600-3186

Email to: yafei.li168@hotmail.com (please do not reply from here)


If you want long term rent, please see my other Ad on Kijiji",Yes,2.5,1,Owner,,,,,,,,,
50,1513167090,"575 O'Connor St, Ottawa, ON K1S 3R1, Canada",ontario,45.405514,-75.68505,1110.0,False,"Agreement Type: 1 month lease takeover (September), month-to-month afterwards.

2 Roomates (1 Male, 1 Female), aged 24, young professionals, Raptors fans, Netflix lovers, enjoy lots of socializing, quiet study when needed.

Close to Lansdowne, Bank st., YMCA, Canal.

1 balcony, 1 patio, 1 living room, 1 dining room, kitchen with brand new everything, 3 bathrooms, brand new washer and dryer, tonnes of basement storage. Bedroom for rent can easily fit a queen bed, a desk, a dresser, and has a huge closet. No private parking available, but street parking available. Utilities extra, around $80.

Please do not call. Text Jason at 6138189822 for appointments.",Yes,2.5,1,Owner,No,,,,,,,,
51,1513152060,"500 Laurier Ave W, Ottawa, ON K1R 5E1, Canada",ontario,45.4157727,-75.70516649999999,1950.0,True,"Short Term. Queen Elizabeth Towers. Central Location.


Key features:

Central Location, Executive and Well Known Building, Beautiful unobstructed River View, Recently upgraded salt water pool and pool area, new big windows, high graded laminate and heated floor.

Also the building has whirlpool, sauna, gym, billiard room, card room, superb foyer, group activities and guest suites. Only Minutes To Carlton University and To University Of Ottawa.


Apartment:

2 bedrooms (master bedroom en-suite with heated floor and walk-in closet

), 2 baths, L shaped living/dining, large open concept kitchen with modern appliencies. High end laminate with large windows in all rooms with river view.


HighTech Washer and Dryer in the apartment.


**************************************************************************************

HYDRO and Utilities Included. Wi-Fi Included.

**************************************************************************************


Price lease: $1950

For reservations or appointments to view, please call or send email


Address		500 Laurier Ave. West, Ottawa, K1R5E1",Yes,2,2,Owner,No,,,,,,,,
52,1513150688,", K2m1c9, Kanata, ON",ontario,45.3012215,-75.8769471,2500.0,False,"Hello,

A beautiful house for rent in Kanata! Prime location, 5 minutes to highway 417. Walking plaza to Shoppers Drug Mart, Harvey's, Starbucks and Tim Hortons. 3 gas stations within 2 km.

Walmart distance 1km

Canadian superstore walking distance

Metro walking distance.

4 bedroom house with seperate mud room area, all hardwood floors with deck in back and gas fireplace!

Rent $2500 plus utilities.

Can be semi furnished as well with brand new furnishings!",Yes,3,4,Owner,No,,,,,,,,
53,1513149131,"14 Blackburn ave, Ottawa K1M8A3 ON",ontario,45.4270656,-75.6768452,1525.0,True,"Beautiful, spacious, open concept loft bachelor apartment in the heart of Sandy Hill. Available from September 1st until December 31st, 2020. Could be rented for a shorter or longer period as well

The apartment features beautiful hardwood floors throughout; open plan kitchen, exposed brick walls and wooden beams. You'll love the 11 feet high cathedral style ceiling. The kitchen is equipped with a small fridge, small stove, toaster oven, toaster and microwave.


Ideal for young professionals, mature students or COOP students who would like to live in a beautiful place close to the University of Ottawa and the downtown core. It is a perfect location from which to explore the city as everything is close, including Byward Market, Elgin Street, the National Arts Centre, the Canal, Rideau River and Strathcona Park.


Everything included: internet, hydro, heat, water

Parking is available for $90/month",Yes,1,Bachelor/Studio,Owner,Yes,,,,,,,,
54,1513105163,"12 York St, Toronto, ON M5J 0A1, Canada",ontario,43.64152199999999,-79.38209309999999,2050.0,False,"I sublet my fully furnished 1 bedroom apartment for a period of 3 months (possibly up to 6 months).


The apartment is located at 12 York st, Toronto (Ice Condo), 100m from Union station, and 300m from CN Tower / Scotiabank arena.

It is 550 sqft (51 m2), has a large balcony.

Classic condo amenities: Pool, Gym, Hammam ...

Apartment amenities: Dishwasher, Washing machine, Tumble dryer, Oven, TV ...


Available starting from August 1st.

The price is $ 2,050 per month, all-inclusive (electricity, water, internet, insurance).

A parking space is also available for an additional $ 200.


Proof of employment or proof of sufficient resources will be required (screening by agency required).


Contact me if interested

Do not hesitate if you have any questions.",Yes,1,1,Owner,Yes,,,,,,,,
55,1513094453,"445 Laurier Ave W, Ottawa, ON K1R 5C1, Canada",ontario,45.4169238,-75.7037088,2200.0,True,"An urban escape in the heart of downtown Ottawa. Conveniently located within walking distance of all major tourist attractions and Ottawa’s light rail transit system.


Space


- Newly renovated condominium with central heating and AC


- Private porch with patio furniture


- Completely furnished


- Open space living area, dining room, and kitchen


- Smart HD TV with Netflix, Youtube, and a Chrome Cast


- Fully equipped kitchen with dishwasher, stove and oven, microwave, toaster, plates, and cutlery


- Iron and board


- Internet included


- Hydro included


- No parking but available for rent from another unit owner for ~ $150/MO


- Steps away from Ottawa Light Rail Transit Service


- Safe neighbourhood


- Quiet building


Available Sept 1, 2020.",Yes,1,1,Owner,Yes,,,,,,,,
56,1513037997,"1182 Merivale Rd, Ottawa, ON K1Z 6B7, Canada",ontario,45.3735727,-75.7328551,700.0,False,"everything included in this rental

near bike path across the street from bus stop and up from corner store

also 5 minutes by car to on ramp

no

pics as of yet since almost done renovation",Yes,1,1,Owner,No,,,,,,,,
57,1512998570,"K2J 2Z9, Canada",ontario,45.2722859,-75.7691652,650.0,True,"Two Christian guys early 30’s looking for third Christian guy similar age, reliable steady income to share 3 bedroom new townhouse near Strandherd-Woodroffe area. Furnished except bedroom. $650 which includes utilities.",No,3,3,Owner,No,,,,,,,,
58,1512993489,", k1a0l5, ottawa, ON",ontario,45.3816277,-75.6822083,750.0,True,"Furnished clean room all inclusive;

Located behind St-Patrick Catholic high School on Alta Vista drive, South Keys

Close everything and buses (44 & 46), 5 km to downtown

Everything included (hydro, heating, laundry, cable, high speed internet, etc.)

Fridge and microwave in the room; no kitchen;

1 washroom (almost private), just my visitors will use it

Student, professional, quiet, trustworthy, respectful, clean

Month to month short or long term stay (1 month notice for move out);

$750 monthly, first and last months required;

No pets, no smoking

If you're interested or have any questions, please contact me through kijiji",Yes,1,,Owner,No,,,,,,,,
59,1512968589,"Ottawa, ON K2J 5W5, Canada",ontario,45.2469127,-75.7370346,1150.0,False,"A 1 bedroom furnished apartment with lots of storage (3 big closets which one can be used as pantry) for rent for $1,150 per month.

It is a private apartment with it's own entrance door inside a beautiful house, only shared main entrance to the house. Parking available if requested with additional cost.

No pets, non-smoker.

Quiet street, nice safe neighborhood.

We are looking for a clean, quiet professional person.

We can set an appointment, either through video chat or if you come to the house, we have cleaning station at entrance, bring your mask.",Yes,1,1,Owner,No,,,,,,,,
60,1512964006,"4-584 Chapel St, Ottawa, ON K1N 7Z8, Canada",ontario,45.4228554,-75.67454459999999,300.0,False,"Sandyhill, close to Ottawa U, walk to downtown, full furnished bachelor in the basement， This bachelor has its own entrance, a comfortable double bed with pillows/blacket/sheet, separate kitchen with cookware/dishes, washroom with toilet paper, and shower with bath towers, free parking, Bus #16 is out of the door, walk 10 mins to Campus Otrain station, extremely conveniently, free parking, no smoke, no pets ,available immediately, $35 per day at least 3 days), or 250 per week, or $300 till July 31st. Please text or call: (613)255-7572, email: look4renter@gmail.com",Yes,1,1,Owner,No,,,,,,,,
61,1512929396,"322 Lanark Ave, Ottawa, ON K1Z 6R5, Canada",ontario,45.3969479,-75.7562258,3400.0,False,"Located in Westboro neighborhood (one of the unique areas of Ottawa), 5 min walking to Westboro beach, 10 min driving to downtown (ByWard Market, Parliament...) , very close to shops, boutiques, and restaurants. Enjoy the bright bedrooms, cozy living areas with fireplace. The house has been renovated recently and it is available for 8 to 10 months. This property is suitable for families up to 6 people and offers everything you need for the perfect stay! The house is furnished but if you would like to have your own furniture, we can negotiate.",Yes,2,3,Owner,No,,,,,,,,
62,1512898012,"Shillington Ave & Fisher Ave, Ottawa, ON K2C, Canada",ontario,45.382977,-75.72328,,False,"I have a room for rent upto end of August only, in my home in Carlington, very close to the Experimental Farm, the Civic Hospital, trails to Carleton and Dows Lake as well as grocery stores. Downtown is a short drive/bus ride away as well.

The room is furnished and comes with a double bed, desk, dresser and closet. It's 12 ft by 10 ft.

I'm looking for a clean, quiet and courteous non smoker. There are 2 other people living here, including myself and another renter.

Parking is available.",Yes,1,2 + Den,Owner,No,,,,,,,,
63,1512880167,"205-2025 Othello Ave, Ottawa, ON K1G 3P6, Canada",ontario,45.3966394,-75.6230843,,True,"1 Bed Room Osgoode managed Rental apartment, Clean, Close to all amenities, Heat Hydro all inclusive. One parking included want to rent from 1 Sept. Lease term ends November.",No,1,1,Owner,Yes,,,,,,,,
64,1512847429,"347 Elgin St, Ottawa, ON K2P 1M7, Canada",ontario,45.415405,-75.68821,2100.0,False,"Beautiful, newly finished apartment on heart of elgin street. Spacious 2 bedroom, living room, dinning room, kitchen and bathroom with huge soaker tub! Added storage units and built in swing down desk, all hand made. Must see unit available right away with furnishings up for purchase",No,1,,Owner,No,,,,,,,,
65,1512808699,", k1n1j8, Ottawa, ON",ontario,45.428929,-75.68806889999999,1400.0,True,"Furnished 1 bedroom apartment at George x Cumberland for sublet

•	Apartment is clean, simple, and consciously furnished to preserve spaciousness!

•	Fully furnished – incl. furniture, kitchen essentials and appliances, and whatever of my stuff you think you’d like to borrow (fan, books, printer, etc.).

•	Floor-to-ceiling, wall-to-wall windows that offer a BEAUTIFUL VIEW!!

•	IN-SUITE LAUNDRY!

•	Full bath incl. tub!

•	Lots of closet space! (Front closet not pictured.)

•	ALL INCLUSIVE – heat, hydro, water, internet all included. No cable. Has central air.

•	Condo has gym (not yet reopened though), terrace w/ “sitting pool” and BBQs, party room, security Fri/Sat nights.

•	IN the byward market, 15 seconds to LCBO, 4 mins walk to Loblaws, 7 mins walk to Rideau Centre & LRT, 10 mins walk to uOttawa (FTX).

•	If you're an incoming law student, you can borrow my 1L books for the duration of the lease :)

•	443 sqft unit + 123 sqft balcony = 566 sqft. Floor plan here: http://theeastmarket.ca/supplements/floorplans/lowertown.pdf

•	Sublet dates are somewhat flexible. Ideal start date around Aug. 1 or Sept. 1. 4- 6 month term to start (i.e. to end of Dec or Jan). Good chance you can extend until Sept. 2021, if you want.",Yes,1,1,Owner,,,,,,,,,
66,1512792261,", Ottawa K2A 2X5 ON, Canada",ontario,45.37536,-75.7604,635.0,False,"Subletting my bedroom for the fall term (September-December) in a house with 2 female roommates. Located on the third floor and has a kitchen, bathroom and Living room. Female sub letters only.

2 minute walk from the 85 bus stop. A few bus stops from Carlingwood mall, Produce Depot, McDonalds, Loblaws, LCBO and others.

$635 + Hydro and WiFi.

Contact me if you have any inquiries.",Yes,1,1,Owner,,,,,,,,,
67,1512780519,"Stoneway Dr, Ottawa, ON K2G, Canada",ontario,45.288203,-75.7199863,,True,"1Bed room +Private washroom, 1Parking spot available for Rent in Ottawa, close to Algoquin College. Shared kitchen & Laundry. All utilities inclusive. message-6477818758 for more information",Yes,3,1,Owner,No,,,,,,,,
68,1512758114,"K1V6A2, Canada",ontario,45.3808616,-75.6398621,800.0,False,"*please check junk mail for replies. *

For students ONLY: I accept semester and placement term leases (4 months)

Lower level of my home for rent with private bed and bath. Have use of your own dinette and living space. Fully furnished. No storage options. Great for students, single occupancy, looking for quiet tenant. Shared entrances and laundry with owner. No smoking/vaping, drugs or parties. Dogs and cat on premise - must enjoy animals and have no allergies. No other pets. Parking on street. First and last required. Reference check. Available August 1, 2020",Yes,1,1,Owner,No,,,,,,,,
69,1512756236,", ottawa K2P 0A3 ON, Canada",ontario,45.4180031,-75.6894277,,False,"Hi,

I need 2 bedroom furnished apartment or house in Nepean or Downtown Ottawa :22/07 to 21/08.

Regards",Yes,1,2,Owner,,,,,,,,,
70,1512755379,"Cooper St, Ottawa, ON K2P 0G7, Canada",ontario,45.417175,-75.69415,850.0,False,"Cooper and O'Connor Ottawa downtown.
$850+ hydro.

Lease takeover.

Start August or September

Lease finish at May (extendable)


Serious inquiry only.
viewing available everyday after 6pm (mask and gloves mandatory.)

6132551361(text)",No,1,Bachelor/Studio,Owner,Yes,,,,,,,,
71,1512719879,"37 Sunnycrest Dr, Nepean, ON K2E 5Y4, Canada",ontario,45.3686631,-75.721417,675.0,True,"Newly Renovated 6-room Single house, 3 rooms available Immediately. 3 baths, spacious kitchen, brand new appliances. Bus station close by, less than 10 mins on the road to AC and CU. Everything included! All utilities, snow removal, lawn care, gigabyte rogers high speed wifi. Contact today for more information.",Yes,2.5,,Owner,No,,,,,,,,
72,1512708115,"370 Forest St, Ottawa, ON K2B 8E6, Canada",ontario,45.3628826,-75.7889176,1800.0,False,"A spacious fully furnitured apartment located in Britannia area next to Lincoln fields.
Available from September 1st - October 31st 2020
We are looking for a neat/ responsible person or small family to homesit our place for the time period above.
Rent includes everything + internet+parking.
The unit is located on the second floor where it kind of has it’s own entrance to the parking lot.
Tv, couch, dinner table full appliances and many more are available in the unit.

Beds: 1 queens sized bed + 1 twin air mattress

Proof of income etc is needed for approval.

No pets no smokers",Yes,1.5,2,Owner,No,,,,,,,,
73,1441008969,"J8N1L5, Canada",ontario,45.6335289,-75.6638304,3000.0,False,"Available for Weekly rental Monday to Sunday $2000 per week (7 days) (Fall / Winter / Spring Rate before May long weekend and after Thanksgiving)

Or Monday to Friday $1500 (5 days) (Fall / Winter / Spring Rate before May long weekend)

Summer rates are $3500 weekly in June and September

with check in on Friday only

July and August are fully booked


Sleeps up to 10 people and parking


Come spend some rejuvenating time on lovely, quiet, Lac McGregor Lake in Val-Des-Monts. The year round home is located 35 minutes from Downtown Ottawa.


This spectacular property overlooks the large bay and many smaller islands -3 docks including one floating blue and one wood floating dock shared with neighbor

. A small spring cuts through the property and is a source of great joy & delight.

Great hiking, mountain biking, kayaking (2 kayaks, 2 SUP stand up paddle boards available) and fabulous swimming in the pristine lake.


Sleep soundly in spacious 4 bedroom cottage boasting 2400 square feet of bungalow, (master bedroom with king bed, Bedroom two with double bed and single above, 3rd bedroom with double bed and single above, 4th bedroom with queen sized futon mattress).


Bathrooms - 2 full bath (1 soaker tub)


Breezy comfortable screened in porch for easy living with dining tables & comfy chairs for lounging and laying about with views of the lake with babbling brook echoing off the trees nearby.


Timber frame great room, with wood burning fireplace - board games, state of the art home theatre, TV, stereo with audio input, dock, badminton, disc golf, bocci, hammocks.


Sunny well-appointed kitchen with island (4 stools) & large dining area (harvest table seats 8), with door opening out to screened porch.


Available year round. Come up in winter to enjoy snow shoeing, cross country skiing and ice fishing.


The owner regularly comes up to the property to use their boat that is moored at the old dock. They also park their truck and trailer on the lot as well.


Guests will be the only ones inside the cottage main home and grey dock.


Short commuting distance to Ottawa for the working professional and WiFi Included at property (LTE speeds and good cell phone reception).


No pets allowed . Check in 4 pm; check out 11 am. $90 cleaning fee on all rentals . $500 safety deposit . Deposit required to secure rental (e-transfer).",Yes,2,4,Owner,No,,,,,,,,
74,1512671625,"K1S5G5, Canada",ontario,45.4142518,-75.6723707,,False,"Room available only for august for couples or singles.
Contact for more information",No,2,,Owner,,,,,,,,,
75,1512659104,"320 McLeod St, Ottawa, ON K2P 1A2, Canada",ontario,45.412076,-75.6912558,1750.0,False,"Downtown turn-key Studio condo, lease September 1 to February 28, 2021 or longer.

Beautiful. Upscale.

ALL inclusive, even in-unit cleaning service. Very quiet and upscale building.

Make this furnished condo your home away from home. Lease. Minimum as above; longer terms/renewals available. SHORTER NOT POSSIBLE (Condo Association rules). Credit check and proof of income required.

Just bring your suitcase, your phone, your linens and start enjoying carefree living.

The comforts of home with the conveniences of a hotel. (Corporate clients welcome.)

Walk to the Glebe, the canal or Parliament in minutes. Adjacent to Museum of Nature.

Cozy and compact, it has everything you need and it’s in a tastefully appointed condo building, The Opus.

Includes unlimited wireless internet and Bell Fibe TV on a 42” wall-mounted TV (Netflix-ready).

Central air conditioning.

Bi-weekly cleaning included.

Keyless entry.

Upscale and clean leather furniture.

New stone countertops within the new kitchen, which is outfitted with pots, pans, dishes and utensils.

Dark laminate flooring.

Bar fridge and separate wine cooler.

Wolf compact convection oven in custom cabinet. (If you don’t know it, look up this appliance brand to assure yourself of Wolf’s quality, made by Sub-Zero.)

In-unit LG Washer/dryer combo unit.

Queen-sized Murphy bed with built-in shelving and cabinets.

Further built-in cabinetry – a clever use of space.

Extendable dining table.

Extensive condo amenities – year-round BBQ, outdoor terrace area for al-fresco dining in warm weather, Exercise room, sauna, concierge, party room, to name a few. (Some are currently closed due to COVID-19 protocols.)

Three-piece bath with shower (no bathtub).

Food within 2 blocks: Whalesbone, Talay Thai, Fauna, Wilf & Ada’s, Starbucks, Subway, Tim Hortons, Domino’s Pizza, KFC, Bramasole Diner, Hanabi Japanese Cuisine. Grocery stores a few more blocks, including Loblaws and Independent.

Stores/services within 2 blocks: LCBO, Shoppers Drug Mart, Esso, Rama Lotus Yoga, Sage Wellness and Massage Therapy.

Parking available from building management (Park Safe) for a fee. (Surface or underground garage.)

Hydro, a/c, heat, hot water included. Also included: bi-weekly cleaning service and unlimited Fibe internet and tv.

** ITEMS PHOTOGRAPHED NOT IN RENTAL UNIT: plant, clock-radio, Bluetooth speaker, laptop PC, printer, fridge contents, disposables; a different floor lamp may be in place.

** NOTE: final two photos are common areas available to all residents.",Yes,1,Bachelor/Studio,Owner,No,,,,,,,,
76,1512620485,", Ottawa K2L3Y4 ON, Canada",ontario,45.30542579999999,-75.908622,4850.0,True,"Beautiful large home for Short-Term rental in Kanata. Available from August 1st includes two spacious car garages. Close to buses (bus # 88 runs all the way from near the house to Carleton University). 15 minutes walk to Centrum shopping centre.


Included:

- Hydro Electricity

- Heat Gas

- Aircondition

- Laundry

- Fridge

-Stove/Oven

- Freezer

- High Speed Unlimited Internet


House details

> Main Level

- Living Room (11 x 15)

- Family Room (11 x 17)

- Dining Room (10 x 12)

- Kitchen (13 x 15)

- Dinette Area (10 x 12)

- Partial Bathroom


> Second Level

- Master bedroom with ensuite bathroom

- Bedroom 2

- Bedroom 3

- Bedroom 4

- Full Bathroom


> Basement Level

- Full Bathroom

- Large recreational area (26 x 20)

- Mini workshop (9 x 6)


*No furniture included*. No smoking or pets allowed on the property. Available for short-term rentals only. For inquiries submit a message through kijiji or txt 613 /.. / 884- /42 5 6",No,3.5,4,Owner,No,,,,,,,,
77,1512538116,"Maestro, K2S 1B9, Stittsville, ON",ontario,45.2856873,-75.9295564,,False,"Beautiful executive townhouse with a double car garage 20 mins from downtown. Conveniently located in Fairwinds Stittsville close to 417, close to Tanger Outlets, close to CTC Center. Home features plenty of natural light and close to many amenities. Fully furnished and fully stocked kitchen, all that's needed is your clothes. Available September 1st/20 length of lease negotiable",Yes,1.5,3,Owner,No,,,,,,,,
78,1501454196,"1654 Belcourt Blvd, Orléans, ON K1C 1M4, Canada",ontario,45.4654624,-75.5186391,2500.0,True,"Available June 1. Sanitized/Steam Cleaned Apartment of 1,000 sq. ft. on ground floor. Has dishwasher, washer & dryer, access to back yard furniture and BBQ.

All-Inclusive Short-Term Rental - No Lease Required. **Minimum 30 days**. Near shopping, restaurants, public transit, + more.

Rent Includes: all utilities, central A/C, satellite TV, WiFi, parking, private entrance, linen, towels, kitchen is fully outfitted. Very sunny and comfortable apartment.

Communicate with Louise Aubin at 613-816-0313 to book a viewing.",Yes,1,2,Owner,No,,,,,,,,
79,1471392980,"1547 Vercheres St, Orléans, ON K1C 6B8, Canada",ontario,45.4650936,-75.5191905,3200.0,True,"Short-term rental apartments available. No lease required. Rent month-to-month. Minimum is 1 month.

View photos at www.Rent4ShortTerm.com

Location is 20 minutes from CHEO; Ottawa General Hospital.

Executive-style apartments in newer building are super clean, furnished, outfitted kitchen with dishwasher, in-suite laundry, parking, include linen, towels.

Rent includes all utilities, WiFi, Cable, parking for 2 vehicles.

Photos are for lower unit, but we have a main floor unit available.

Call Louise at 613-841-0313 to discuss further,

or email OutPatientApt@icloud.com.",Yes,2,3,Owner,No,,,,,,,,
80,1512483076,"33 Clarey Ave, Ottawa, ON K1S 2R6, Canada",ontario,45.4011764,-75.68549569999999,1800.0,False,"Amazing opportunity to live and telework in the Glebe right next to Landsdowne Park. This sunny and spacious furnished 1 Bedroom unit offered at $1,800 + hydro is located on the main level features hardwood flooring, living room, kitchen and bathroom.


Included: WiFI, HWT, Heat, Water, Storage unit.


Parking available for $125/month.


Min 3 month lease with option to extend.",Yes,1,1,Owner,No,,,,,,,,
81,1512436856,"141 Cooper St, Ottawa, ON K2P 0E8, Canada",ontario,45.4192206,-75.6898604,1565.0,True,"Furnished one bedroom apartment with all utilities(including internet) included available for August and September. Open to other short term arrangements or a lease take over for month to month. Located at 141 Cooper Street in the Golden Triangle, a five minute walk to a large Farm Boy (grocery store), and close to shops and restaurants along Elgin, this unit is comfortable for one or two people. There is an in unit air conditioner and the laundry is located in the building. The unit has also been recently renovated. See the following for a video of the unit: https://drive.google.com/file/d/1_v7hN7TZVudUdX6yYWCBHdZCrP4P84rq/view?usp=sharing",Yes,1,1,Owner,No,,,,,,,,
82,1323489244,"50 laurier ave east, Ottawa, ON, K1N 1H7",ontario,45.4231103,-75.68672819999999,120.0,False,"<p data-reactid=""136"">Beautiful 1 bedroom, 1 bathroom fully furnished suite.</p><p data-reactid=""137"">Located right next door to Ottawa's famous Rideau Canal and Historic Laurier Avenue. Steps away from ""Class A"" Rideau Centre and Byward Market. The gorgeous Sandy Hill and University of Ottawa right next door. Find yourself surrounded by local cafes and restaurants, and only 3 short blocks away from Parliament Hill. Youll fall in love with the location, the people, the ambiance, and the outdoors space..</p><p data-reactid=""138"">This suite is approximately 1150 square feet in size and has an open concept balcony.</p><p data-reactid=""139"">Each bedroom is furnished with a queen size bed. The living room is furnished with a double size sofa bed.</p><p data-reactid=""140"">Included in the rental package will be high-speed wireless internet, cable TV, and all utilities. In-suite washer/dryer is provided as well.</p><p data-reactid=""141"">The unit is non-smoking. We use top-of-the-line cleaning services between clients and we offer bi-weekly maid services complimentary 30 nights plus. The unit is very well maintained, and makes for the perfect home away from home. Additionally we have a team that services our clients on a 24 hour basis, with a fully functioning office open 7 days a week, 365 days a year.</p><p data-reactid=""142"">Perfect for Executive Stay Travel, New Immigration to the Country, Family Vacations, Insurance Claims, Corporate and Personal Relocation.</p><p data-reactid=""143"">Building Amenities Include but are not limited to:</p><p data-reactid=""144"">Indoor pool Luminous atrium Sauna Steam bath Exercise room Beautiful skyline Rooftop Sundeck Ground-level Patio and Barbeque Area DVD theatre system 24/7 onsite security Underground parking for bicycles and cars Concierge Service</p>",Yes,1,1,Professional,No,,,,,,,,
83,1512412583,"1-1166 Merivale Rd, Ottawa, ON K1Z 6B5, Canada",ontario,45.3744,-75.73308759999999,550.0,False,"Professional painter looking for short term 1 bedroom between $550 to $700 per month.

If you by chance need some painting done wile I'm there we could work out something. I'm a clean 55 year old man. I keep to myself and I'm very quiet. 343-262-5259",No,1,1,Owner,Yes,,,,,,,,
84,1512394487,"320 McLeod St, Ottawa, ON K2P 1A2, Canada",ontario,45.412076,-75.6912558,1750.0,False,"Downtown turn-key Studio condo, lease September 1 to February 28, 2021 or longer.

Beautiful. Upscale.

ALL inclusive, even in-unit cleaning service. Very quiet and upscale building.

Make this furnished condo your home away from home. Lease. Minimum as above; longer terms/renewals available. SHORTER NOT POSSIBLE (Condo Association rules). Credit check and proof of income required.

Just bring your suitcase, your phone, your linens and start enjoying carefree living.

The comforts of home with the conveniences of a hotel. (Corporate clients welcome.)

Walk to the Glebe, the canal or Parliament in minutes. Adjacent to Museum of Nature.

Cozy and compact, it has everything you need and it’s in a tastefully appointed condo building, The Opus.

Includes unlimited wireless internet and Bell Fibe TV on a 42” wall-mounted TV (Netflix-ready).

Central air conditioning.

Bi-weekly cleaning included.

Keyless entry.

Upscale and clean leather furniture.

New stone countertops within the new kitchen, which is outfitted with pots, pans, dishes and utensils.

Dark laminate flooring.

Bar fridge and separate wine cooler.

Wolf compact convection oven in custom cabinet. (If you don’t know it, look up this appliance brand to assure yourself of Wolf’s quality, made by Sub-Zero.)

In-unit LG Washer/dryer combo unit.

Queen-sized Murphy bed with built-in shelving and cabinets.

Further built-in cabinetry – a clever use of space.

Extendable dining table.

Extensive condo amenities – year-round BBQ, outdoor terrace area for al-fresco dining in warm weather, Exercise room, sauna, concierge, party room, to name a few. (Some are currently closed due to COVID-19 protocols.)

Three-piece bath with shower (no bathtub).

Food within 2 blocks: Whalesbone, Talay Thai, Fauna, Wilf & Ada’s, Starbucks, Subway, Tim Hortons, Domino’s Pizza, KFC, Bramasole Diner, Hanabi Japanese Cuisine. Grocery stores a few more blocks, including Loblaws and Independent.

Stores/services within 2 blocks: LCBO, Shoppers Drug Mart, Esso, Rama Lotus Yoga, Sage Wellness and Massage Therapy.

Parking available from building management (Park Safe) for a fee. (Surface or underground garage.)

Hydro, a/c, heat, hot water included. Also included: bi-weekly cleaning service and unlimited Fibe internet and tv.

** ITEMS PHOTOGRAPHED NOT IN RENTAL UNIT: plant, clock-radio, Bluetooth speaker, laptop PC, printer, fridge contents, disposables; a different floor lamp may be in place.

** NOTE: final two photos are common areas available to all residents.

NOTE: square footage is approximate",Yes,1,Bachelor/Studio,Owner,No,,,,,,,,
85,1512385440,"8 Cornerstone Private Rd, Ottawa, ON K2P 2N3, Canada",ontario,45.4187966,-75.6831507,3000.0,True,"SHORT TERM RENTAL FULLY FURNISHED 2-bed Executive townhome, in quiet enclave with garage parking. Unbeatable location - 1 min walk to the canal and bike/running trails. 5 min walk to Elgin street bars and restaurants. 10 min to Parliament, Chateau Laurier and Rideau Centre.


Open concept living/dining room with updated Kitchen. Outdoor space with private balcony. Downstairs den can also be used as a 3rd bedroom. Upstairs has 2 bedrooms, w/ full bath and additional storage area in the attic area.


Ideal for working professionals or a small family. Small, friendly community in one of the hidden gems of Ottawa!


SHORT Term Rental - Available September 1st, 2020 - December 2020. ALL UTILITIES INCLUDED.",Yes,1.5,2 + Den,Owner,Yes,,,,,,,,
86,1512329044,"40 Nepean St, Ottawa, ON K2P 0X4, Canada",ontario,45.4190785,-75.69315499999999,2900.0,False,"Unit available for rent at 40 Nepean Street starting September 1. Perfect for a couple or young professional! One room with own bathroom could also be made available for $1500, if preferred (instead of entire condo).

2 bed and 2 bath with parking, mostly furnished with two flat screen TVs, very clean, new and spacious unit. Very central location and walking distance to Parliament Hill, Byward Market, The Financial District, Ottawa U and Rideau Canal.


Amenities included:

4500 Sq. Ft. Tribeca Club Fitness Centre, Lap Pool Private, Lounge, Multimedia Room, Corporate Boardroom, 4 Meeting Rooms, 3 Guest Suites, FarmBoy, The Wine Shop",Yes,2,2,Owner,No,,,,,,,,
