,adId,url,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,Water,Heat,Hydro,Agreement Type,Parking Included,Accessible Washrooms in Suite,Audio Prompts,Braille Labels,Elevator in Building,Storage Space,Internet,Cable / TV,Visual Aids,Barrier-free Entrances and Ramps,Bicycle Parking,24 Hour Security,Concierge,Pool,Gym,Smoking Permitted,Balcony,Yard,Air Conditioning,Fridge / Freezer,Dishwasher,Laundry (In Building),Laundry (In Unit),Wheelchair accessible,building_access,laundry,Unit Type,Move-In Date,Size (sqft),Virtual Options,Term Agreement
223,1512861705.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newly-renovated-spacious-2-bedrooms-apartment-for-rent/1512861705,"1975 St. Laurent, Ottawa, ON, K1G 3P8",ontario,45.3987932,-75.6209843,1639.0,,"<p><strong><em>Limited Period Offer - Early New Move-in & $1000 Gift Card<br /> <br /> </em></strong><strong>** OPEN HOUSE BETWEEN 11AM - 5PM ON SATURDAY & SUNDAY (BY APPOINTMENT) **<br /> <br /> </strong></p><div style=""text-align: justify;""><strong>Health & Safety Measures: </strong> We have the  <em>Healthy Suite Program</em>  in place for an added level of protection for you and your family before you move-in.</div><div style=""text-align: justify;""><ul><li>Entire suite is fogged with a Health Canada approved disinfectant: Bedrooms (s), Bathroom (s), Living Room, Closet (s), Kitchen</li><li>Microbe shield treatment of the high-touch areas including: All Doorknobs & Handles, Light switches, Taps & Faucets, Kitchen Appliances, Entire Bathroom (s), Balcony / Terrace.</li></ul></div><div style=""text-align: justify;""><strong>Unit Features:</strong> Fully renovated spacious suites with open-concept kitchen featuring chrome accents, breakfast bar, laminate countertops, new over mount sink, and tiled backsplash. Stainless-steel Refrigerator, Stove, Dishwasher (in select units) and Microwave are included. Bathrooms include upgraded fixtures, new mirror, and new vanity with laminate countertop. The unit is freshly painted, has newly finished flooring, new tiles in the kitchen and bathrooms, brand-new light and hardware fixtures. </div><div style=""text-align: justify;""><strong>Key Building Amenities:</strong></div><div style=""text-align: justify;""><ul><li>AC included</li><li>Heat and Water included</li><li>On-site laundry facility</li><li>Outdoor parking ($)</li><li>Visitor parking</li><li>Full equipped gym</li><li>Outdoor Swimming Pool</li><li>Pet Friendly</li><li>Controlled access and surveillance cameras</li><li>Enhanced cleaning procedures in high traffic areas</li><li>Thorough cleaning of every suite before you move-in</li><li>Friendly and professional property management trained to ensure that your home is a clean, and safe environment while confined to your suite</li><li>Property Vista is available for ease of rental payments, maintenance requests, and communication with property management, all accessible from your personal device or online.</li></ul></div><div style=""text-align: justify;"">This beautiful building is in close proximity to local shopping plaza & big box stores for your day to day necessities. Its close-by parks, schools, medical facilities, has easy access to public transit and major highways.  The beautiful Elmvale Area is also close to local hospitals, including CHEO, as well as the Museum of Science and Technology. If you are looking for an apartment in East Ottawa, you have found your new home! A visit will convince you.<br /><br /></div><div style=""text-align: justify;"">You can now view our properties via our 360 degree virtual tours from comfort of your home. Our on-site leasing consultants are also available to tour you through building amenities and available suites via a personal video call.<br /><br /><strong><em>Disclaimer - The unit photos and virtual tours displayed here are for representation purposes only. Available units and prices may vary based on unit location in building, unit size, features, finishes, floor plan and occupancy date. Prices shown are starting prices for each unit type and are subject to change without notice. Errors & Omissions excepted.</em></strong></div><br /><br /><strong>Property Amenities</strong><br /><ul></ul><br /><strong>Suite Amenities</strong><br /><ul></ul>",No,1,2,Professional,Yes,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,Apartment,,,,
224,1506758029.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newly-renovated-spacious-1-bedroom-apartment-for-rent/1506758029,"1975 St. Laurent, Ottawa, ON, K1G 3P8",ontario,45.3987932,-75.6209843,1399.0,,"<p><strong><em>Limited Period Offer - Early New Move-in & $1000 Gift Card<br /> <br /> </em></strong><strong>** OPEN HOUSE BETWEEN 11AM - 5PM ON SATURDAY & SUNDAY (BY APPOINTMENT) **<br /> <br /> </strong></p><div style=""text-align: justify;""><strong>Health & Safety Measures: </strong> We have the  <em>Healthy Suite Program</em>  in place for an added level of protection for you and your family before you move-in.</div><div style=""text-align: justify;""><ul><li>Entire suite is fogged with a Health Canada approved disinfectant: Bedrooms (s), Bathroom (s), Living Room, Closet (s), Kitchen</li><li>Microbe shield treatment of the high-touch areas including: All Doorknobs & Handles, Light switches, Taps & Faucets, Kitchen Appliances, Entire Bathroom (s), Balcony / Terrace.</li></ul></div><div style=""text-align: justify;""><strong>Unit Features:</strong> Fully renovated spacious suites with open-concept kitchen featuring chrome accents, breakfast bar, laminate countertops, new over mount sink, and tiled backsplash. Stainless-steel Refrigerator, Stove, Dishwasher (in select units) and Microwave are included. Bathrooms include upgraded fixtures, new mirror, and new vanity with laminate countertop. The unit is freshly painted, has newly finished flooring, new tiles in the kitchen and bathrooms, brand-new light and hardware fixtures. </div><div style=""text-align: justify;""><strong>Key Building Amenities:</strong></div><div style=""text-align: justify;""><ul><li>AC included</li><li>Heat and Water included</li><li>On-site laundry facility</li><li>Outdoor parking ($)</li><li>Visitor parking</li><li>Full equipped gym</li><li>Outdoor Swimming Pool</li><li>Pet Friendly</li><li>Controlled access and surveillance cameras</li><li>Enhanced cleaning procedures in high traffic areas</li><li>Thorough cleaning of every suite before you move-in</li><li>Friendly and professional property management trained to ensure that your home is a clean, and safe environment while confined to your suite</li><li>Property Vista is available for ease of rental payments, maintenance requests, and communication with property management, all accessible from your personal device or online.</li></ul></div><div style=""text-align: justify;"">This beautiful building is in close proximity to local shopping plaza & big box stores for your day to day necessities. Its close-by parks, schools, medical facilities, has easy access to public transit and major highways.  The beautiful Elmvale Area is also close to local hospitals, including CHEO, as well as the Museum of Science and Technology. If you are looking for an apartment in East Ottawa, you have found your new home! A visit will convince you.<br /><br /></div><div style=""text-align: justify;"">You can now view our properties via our 360 degree virtual tours from comfort of your home. Our on-site leasing consultants are also available to tour you through building amenities and available suites via a personal video call.<br /><br /><strong><em>Disclaimer - The unit photos and virtual tours displayed here are for representation purposes only. Available units and prices may vary based on unit location in building, unit size, features, finishes, floor plan and occupancy date. Prices shown are starting prices for each unit type and are subject to change without notice. Errors & Omissions excepted.</em></strong></div><br /><br /><strong>Property Amenities</strong><br /><ul></ul><br /><strong>Suite Amenities</strong><br /><ul></ul>",No,1,1,Professional,Yes,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,Apartment,,,,
225,1512861362.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newly-renovated-spacious-2-bedrooms-apartment-for-rent/1512861362,"190 Lees Avenue, Ottawa, ON, K1S 5L5",ontario,45.4151764,-75.6697588,1895.0,,"<div style=""text-align: justify;""><p><strong>** OPEN HOUSE BETWEEN 9AM - 7PM ON THURSDAY & 11AM- 5PM ON SATURDAY (BY APPOINTMENT) **<br /></strong></p><p><strong> Health & Safety Measures: </strong>We have the <em>Healthy Suite Program</em> in place for an added level of protection for you and your family before you move-in.</p><ul><li>Entire suite is fogged with a Health Canada approved disinfectant: Bedrooms(s), Bathroom(s), Living Room, Closet(s), Kitchen</li><li>Microbe shield treatment of the high-touch areas including: All Doorknobs & Handles, Light switches, Taps & Faucets, Kitchen Appliances, Entire Bathroom(s), Balcony/Terrace.</li></ul><p><strong>Unit Features:</strong> Fully renovated spacious suite features kitchen with modern features and finishes including laminate countertops, new overmount sink, and ceramic backsplash. Refrigerator, Stove, Dishwasher (in select units) and Microwave are included. Bathrooms include upgraded fixtures, new mirror, and new vanity with laminate countertop. The unit is freshly painted, has newly finished flooring, new tiles in the kitchen and bathrooms, brand-new light and hardware fixtures. Every unit has a hook-up point for Washer and Dryer.<br /> <br /> <strong>Key Building Amenities:</strong></p><ul><li>Water included</li><li>On-site laundry facility</li><li>Indoor and Outdoor parking ($)</li><li>Visitor parking</li><li>Controlled access and surveillance cameras</li><li>Fully equipped gym</li><li>Indoor pool and sauna</li><li>Squash and Tennis Court</li><li>Indoor Basketball Court</li><li>Barbeque Area</li><li>Perfect for students as Ottawa University is across the street</li><li>Enhanced cleaning procedures in high traffic areas</li><li>Thorough cleaning of every suite before you move-in</li><li>Friendly and professional property management trained to ensure that your home is a clean, and safe environment while confined to your suite</li><li>Property Vista is available for ease of rental payments, maintenance requests, and communication with property management, all accessible from your personal device or online.</li></ul><p>This impeccable property is located near Rideau River & Queensway just across the Lee train station, 5 minutes walking distance to Ottawa University, about 10 minutes walking distance to Downtown. Enjoy the historic Rideau Canal & Rideau River Pathway, just steps away, no matter what the season - on land, along its banks, on the water or on the ice. This is truly is a dream abode.<br /> <br /> You can now view our properties via our 360 degree virtual tours from comfort of your home. Our on-site leasing consultants are also available to tour you through building amenities and available suites via a personal video call.<br /> <br /> <strong><em>Disclaimer - The unit photos and virtual tours displayed here are for representation purposes only. Available units and prices may vary based on unit location in building, unit size, features, finishes, floor plan and occupancy date. Prices shown are starting prices for each unit type and are subject to change without notice. Errors & Omissions excepted.</em></strong></p></div><br /><br /><strong>Property Amenities</strong><br /><ul></ul><br /><strong>Suite Amenities</strong><br /><ul></ul>",No,1,2,Professional,Yes,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,Apartment,,,,
226,1516602919.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newly-renovated-spacious-1-bedroom-apartment-for-rent/1516602919,"190 Lees Avenue, Ottawa, ON, K1S 5L5",ontario,45.4151764,-75.6697588,1570.0,,"<div style=""text-align: justify;""><p><strong>** OPEN HOUSE BETWEEN 9AM - 7PM ON THURSDAY & 11AM- 5PM ON SATURDAY (BY APPOINTMENT) **<br /></strong></p><p><strong> Health & Safety Measures: </strong>We have the <em>Healthy Suite Program</em> in place for an added level of protection for you and your family before you move-in.</p><ul><li>Entire suite is fogged with a Health Canada approved disinfectant: Bedrooms(s), Bathroom(s), Living Room, Closet(s), Kitchen</li><li>Microbe shield treatment of the high-touch areas including: All Doorknobs & Handles, Light switches, Taps & Faucets, Kitchen Appliances, Entire Bathroom(s), Balcony/Terrace.</li></ul><p><strong>Unit Features:</strong> Fully renovated spacious suite features kitchen with modern features and finishes including laminate countertops, new overmount sink, and ceramic backsplash. Refrigerator, Stove, Dishwasher (in select units) and Microwave are included. Bathrooms include upgraded fixtures, new mirror, and new vanity with laminate countertop. The unit is freshly painted, has newly finished flooring, new tiles in the kitchen and bathrooms, brand-new light and hardware fixtures. Every unit has a hook-up point for Washer and Dryer.<br /> <br /> <strong>Key Building Amenities:</strong></p><ul><li>Water included</li><li>On-site laundry facility</li><li>Indoor and Outdoor parking ($)</li><li>Visitor parking</li><li>Controlled access and surveillance cameras</li><li>Fully equipped gym</li><li>Indoor pool and sauna</li><li>Squash and Tennis Court</li><li>Indoor Basketball Court</li><li>Barbeque Area</li><li>Perfect for students as Ottawa University is across the street</li><li>Enhanced cleaning procedures in high traffic areas</li><li>Thorough cleaning of every suite before you move-in</li><li>Friendly and professional property management trained to ensure that your home is a clean, and safe environment while confined to your suite</li><li>Property Vista is available for ease of rental payments, maintenance requests, and communication with property management, all accessible from your personal device or online.</li></ul><p>This impeccable property is located near Rideau River & Queensway just across the Lee train station, 5 minutes walking distance to Ottawa University, about 10 minutes walking distance to Downtown. Enjoy the historic Rideau Canal & Rideau River Pathway, just steps away, no matter what the season - on land, along its banks, on the water or on the ice. This is truly is a dream abode.<br /> <br /> You can now view our properties via our 360 degree virtual tours from comfort of your home. Our on-site leasing consultants are also available to tour you through building amenities and available suites via a personal video call.<br /> <br /> <strong><em>Disclaimer - The unit photos and virtual tours displayed here are for representation purposes only. Available units and prices may vary based on unit location in building, unit size, features, finishes, floor plan and occupancy date. Prices shown are starting prices for each unit type and are subject to change without notice. Errors & Omissions excepted.</em></strong></p></div><br /><br /><strong>Property Amenities</strong><br /><ul></ul><br /><strong>Suite Amenities</strong><br /><ul></ul>",No,1,1,Professional,Yes,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,Apartment,,,,
227,1516602914.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newly-renovated-spacious-bachelor-apartment-for-rent/1516602914,"550 Lang's Road, Ottawa, ON, K1K 4C2",ontario,45.4456532,-75.6375692,1090.0,,"<div style=""text-align: justify;""><p><strong><em>Limited Period Offer - 1 Month Free on a 13 Months Lease</em></strong></p><p><strong>Health & Safety Measures:</strong> We have the Healthy Suite Program in place for an added level of protection for you and your family before you move-in.</p><ul><li>Entire suite is fogged with a Health Canada approved disinfectant: Bedrooms(s), Bathroom(s), Living Room, Closet(s), Kitchen</li><li>Microbe shield treatment of the high-touch areas including: All Doorknobs & Handles, Light switches, Taps & Faucets, Kitchen Appliances, Entire Bathroom(s), Balcony/Terrace.</li></ul></div><div style=""text-align: justify;""><strong>Unit Features:</strong> Unit Features: Fully renovated spacious suite features kitchen with modern features and finishes including laminate countertops, new overmount sink, and ceramic backsplash. Refrigerator, Stove, Dishwasher (in select units) and Microwave are included. Bathrooms include upgraded fixtures, new mirror, and new vanity with laminate countertop. The unit is freshly painted, has newly finished flooring, new tiles in the kitchen and bathrooms, brand-new light and hardware fixtures.<br /><br /></div><div style=""text-align: justify;""><strong>Key Building Amenities:</strong></div><div style=""text-align: justify;""><ul><li>Water included</li><li>On-site laundry facility</li><li>Fully equipped gym</li><li>Indoor and Outdoor parking ($)</li><li>Visitor parking</li><li>Social Room</li><li>Controlled access and surveillance cameras</li><li>Enhanced cleaning procedures in high traffic areas</li><li>Thorough cleaning of every suite before you move-in</li><li>Friendly and professional property management trained to ensure that your home is a clean, and safe environment while confined to your suite</li><li>Property Vista is available for ease of rental payments, maintenance requests, and communication with property management, all accessible from your personal device or online.</li></ul></div><div style=""text-align: justify;"">This beautiful building is located adjacent to Montfort Hospital, is nestled in a charming neighborhood with heavily treed and beautifully landscaped grounds. This beautiful building is in close proximity to local shopping plaza & big box stores for your day to day necessities. Its close-by parks, schools, medical facilities, has easy access to public transit and to major highways. Montfort Manor, is a place you’ll want to call home.<br /><br /></div><div style=""text-align: justify;"">You can now view our properties via our 360 degree virtual tours from comfort of your home. Our on-site leasing consultants are also available to tour you through building amenities and available suites via a personal video call.<br /><br /><strong><em>Disclaimer - The unit photos and virtual tours displayed here are for representation purposes only. Available units and prices may vary based on unit location in building, unit size, features, finishes, floor plan and occupancy date. Prices shown are starting prices for each unit type and are subject to change without notice. Errors & Omissions excepted.</em></strong></div><br /><br /><strong>Property Amenities</strong><br /><ul></ul><br /><strong>Suite Amenities</strong><br /><ul></ul>",No,1,Bachelor/Studio,Professional,Yes,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,Apartment,,,,
228,1516602912.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newly-renovated-spacious-1-bedroom-apartment-for-rent/1516602912,"550 Lang's Road, Ottawa, ON, K1K 4C2",ontario,45.4456532,-75.6375692,1565.0,,"<div style=""text-align: justify;""><p><strong><em>Limited Period Offer - 1 Month Free on a 13 Months Lease</em></strong></p><p><strong>Health & Safety Measures:</strong> We have the Healthy Suite Program in place for an added level of protection for you and your family before you move-in.</p><ul><li>Entire suite is fogged with a Health Canada approved disinfectant: Bedrooms(s), Bathroom(s), Living Room, Closet(s), Kitchen</li><li>Microbe shield treatment of the high-touch areas including: All Doorknobs & Handles, Light switches, Taps & Faucets, Kitchen Appliances, Entire Bathroom(s), Balcony/Terrace.</li></ul></div><div style=""text-align: justify;""><strong>Unit Features:</strong> Unit Features: Fully renovated spacious suite features kitchen with modern features and finishes including laminate countertops, new overmount sink, and ceramic backsplash. Refrigerator, Stove, Dishwasher (in select units) and Microwave are included. Bathrooms include upgraded fixtures, new mirror, and new vanity with laminate countertop. The unit is freshly painted, has newly finished flooring, new tiles in the kitchen and bathrooms, brand-new light and hardware fixtures.<br /><br /></div><div style=""text-align: justify;""><strong>Key Building Amenities:</strong></div><div style=""text-align: justify;""><ul><li>Water included</li><li>On-site laundry facility</li><li>Fully equipped gym</li><li>Indoor and Outdoor parking ($)</li><li>Visitor parking</li><li>Social Room</li><li>Controlled access and surveillance cameras</li><li>Enhanced cleaning procedures in high traffic areas</li><li>Thorough cleaning of every suite before you move-in</li><li>Friendly and professional property management trained to ensure that your home is a clean, and safe environment while confined to your suite</li><li>Property Vista is available for ease of rental payments, maintenance requests, and communication with property management, all accessible from your personal device or online.</li></ul></div><div style=""text-align: justify;"">This beautiful building is located adjacent to Montfort Hospital, is nestled in a charming neighborhood with heavily treed and beautifully landscaped grounds. This beautiful building is in close proximity to local shopping plaza & big box stores for your day to day necessities. Its close-by parks, schools, medical facilities, has easy access to public transit and to major highways. Montfort Manor, is a place you’ll want to call home.<br /><br /></div><div style=""text-align: justify;"">You can now view our properties via our 360 degree virtual tours from comfort of your home. Our on-site leasing consultants are also available to tour you through building amenities and available suites via a personal video call.<br /><br /><strong><em>Disclaimer - The unit photos and virtual tours displayed here are for representation purposes only. Available units and prices may vary based on unit location in building, unit size, features, finishes, floor plan and occupancy date. Prices shown are starting prices for each unit type and are subject to change without notice. Errors & Omissions excepted.</em></strong></div><br /><br /><strong>Property Amenities</strong><br /><ul></ul><br /><strong>Suite Amenities</strong><br /><ul></ul>",No,1,1,Professional,Yes,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,Apartment,,,,
229,1507405075.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newly-renovated-spacious-2-bedrooms-apartment-for-rent/1507405075,"550 Lang's Road, Ottawa, ON, K1K 4C2",ontario,45.4456532,-75.6375692,1758.0,,"<div style=""text-align: justify;""><p><strong><em>Limited Period Offer - 1 Month Free on a 13 Months Lease</em></strong></p><p><strong>Health & Safety Measures:</strong> We have the Healthy Suite Program in place for an added level of protection for you and your family before you move-in.</p><ul><li>Entire suite is fogged with a Health Canada approved disinfectant: Bedrooms(s), Bathroom(s), Living Room, Closet(s), Kitchen</li><li>Microbe shield treatment of the high-touch areas including: All Doorknobs & Handles, Light switches, Taps & Faucets, Kitchen Appliances, Entire Bathroom(s), Balcony/Terrace.</li></ul></div><div style=""text-align: justify;""><strong>Unit Features:</strong> Unit Features: Fully renovated spacious suite features kitchen with modern features and finishes including laminate countertops, new overmount sink, and ceramic backsplash. Refrigerator, Stove, Dishwasher (in select units) and Microwave are included. Bathrooms include upgraded fixtures, new mirror, and new vanity with laminate countertop. The unit is freshly painted, has newly finished flooring, new tiles in the kitchen and bathrooms, brand-new light and hardware fixtures.<br /><br /></div><div style=""text-align: justify;""><strong>Key Building Amenities:</strong></div><div style=""text-align: justify;""><ul><li>Water included</li><li>On-site laundry facility</li><li>Fully equipped gym</li><li>Indoor and Outdoor parking ($)</li><li>Visitor parking</li><li>Social Room</li><li>Controlled access and surveillance cameras</li><li>Enhanced cleaning procedures in high traffic areas</li><li>Thorough cleaning of every suite before you move-in</li><li>Friendly and professional property management trained to ensure that your home is a clean, and safe environment while confined to your suite</li><li>Property Vista is available for ease of rental payments, maintenance requests, and communication with property management, all accessible from your personal device or online.</li></ul></div><div style=""text-align: justify;"">This beautiful building is located adjacent to Montfort Hospital, is nestled in a charming neighborhood with heavily treed and beautifully landscaped grounds. This beautiful building is in close proximity to local shopping plaza & big box stores for your day to day necessities. Its close-by parks, schools, medical facilities, has easy access to public transit and to major highways. Montfort Manor, is a place you’ll want to call home.<br /><br /></div><div style=""text-align: justify;"">You can now view our properties via our 360 degree virtual tours from comfort of your home. Our on-site leasing consultants are also available to tour you through building amenities and available suites via a personal video call.<br /><br /><strong><em>Disclaimer - The unit photos and virtual tours displayed here are for representation purposes only. Available units and prices may vary based on unit location in building, unit size, features, finishes, floor plan and occupancy date. Prices shown are starting prices for each unit type and are subject to change without notice. Errors & Omissions excepted.</em></strong></div><br /><br /><strong>Property Amenities</strong><br /><ul></ul><br /><strong>Suite Amenities</strong><br /><ul></ul>",No,1,2,Professional,Yes,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,Apartment,,,,
230,1513509411.0,https://www.kijiji.ca/v-apartments-condos/ottawa/centretown-beautiful-1-bedroom-ac-heat-and-water-incl/1513509411,"335 Cooper St, Ottawa, ON, K2P 0G6",ontario,45.4171295,-75.6947608,1550.0,,"<p><strong><em>August<br /><br /></em></strong>The Carillon at 335 Cooper St, right DOWNTOWN OTTAWA, Situated in the OPTIMAL location RIGHT BETWEEN BANK AND ELGIN ST the convenience, style and views are what keeps people coming back! <br /><br /><strong>To book an in-person viewing, please call John at 613-978-0524.</strong><br /><strong><br />Building Highlights</strong></p><ul><li><strong>Central Air Conditioning in Every Unit</strong></li><li>Secure, State-of-the-Art Building Access</li><li>Onsite Superintendent and Prompt Response to Service Calls</li><li>Fully Renovated and Spacious Suites</li><li>Authentic Hardwood Floors in Every Unit</li><li>Smart Card Laundry Facilities</li><li>Communal Elevators</li></ul><p><strong>Neighbourhood Highlights</strong></p><ul><li>Walking distance to Bank. St, Elgin St. and Rideau Centre</li><li>Minutes from the Parliament Buildings, NAC, National Gallery of Canada, Canadian Museum of Nature, the Byward Market and The University of Ottawa and the Rideau Canal</li><li>All the amenities of downtown Ottawa shopping and restaurants-Hartman's</li><li>Grocery and a variety of eateries and cafes</li><li>Walking distance to more than 5 downtown parks and green spaces, with easy access to Ottawa's scenic bike and walking paths</li></ul><p><strong>Transportation Highlights</strong></p><ul><li>Short drive to Highway 417</li><li>Walking distance to VRTUCAR rental station</li><li>Short drive to Wellington St, Nicholas St</li><li>Easy access to buses</li></ul><p><em><strong><em><strong>To book an in-person viewing, please call John at 613-978-0524.</strong><br /><br />**Please note price and availability are subject to change without notice.</em><br /><br />Visit www.districtrealty.com</strong></em></p>",No,1,1,Professional,Yes,Yes,Yes,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,Yes,No,No,No,No,No,,,Apartment,,,,
231,1516450766.0,https://www.kijiji.ca/v-apartments-condos/ottawa/washer-dryer-dishwasher-gym-1-bedroom-available-now/1516450766,"169 Lisgar Street, Ottawa, ON, K2P 1L5",ontario,45.4190493,-75.6921436,1875.0,,"<p><strong>LIVE RIGHT HERE! WASHER AND DRYER IN EVERY UNIT!</strong></p><p>Take advantage of the most convenient location in the city and the exciting and lively Elgin Street neighborhood.<br /><br />Dishwashers, laundry machines, dryers and central air conditioning in every suite. Wake up to a stunning view of downtown Ottawa from your floor-to-ceiling windows. Soak in the sights and sounds of the city in your spacious new apartment overlooking downtown Ottawa!</p><ul><li>1 Bedroom -<em><strong>$1,875</strong></em></li></ul><p><strong>Building Features</strong></p><ul><li>Washer, Dryer and Dishwasher in Every Suite</li><li>Self-Controlled Central Air Conditioning Included</li><li>Secure Key Card Access for Entrances and Elevators</li><li>Stunning Views in Every Direction No Obstructions</li><li>9-foot Ceilings and Newly Finished Flooring</li></ul><p><strong>The Most Convenient Location in Ottawa</strong></p><p><strong>Downtown Neighborhood Highlights</strong></p><ul><li>Walk anywhere in Ottawas downtown core in a matter of minutes.</li><li>The best restaurants, bars and shopping in Ottawa at your doorstep.</li><li>Walking distance to Ottawas most iconic venues and attractions, including the Rideau Centre, Byward Market, Parliament Hill, and the Rideau Canal.</li><li>All of Ottawas major business and retail districts just minutes from your door.</li><li>Easy access to all major O.C Transpo bus routes and Highway 417.</li></ul>For more information on this rental, please call 613-366-0890.<p><strong><br /></strong><em>**Please note price and availability are subject to change without notice.</em><br /><br /><strong>Proudly managed by District Realty - Learn more about our properties at DistrictRealty.com</strong></p>",No,1,1,Professional,Yes,Yes,Yes,No,1 Year,0,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Outdoors only,No,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
232,1513703228.0,https://www.kijiji.ca/v-apartments-condos/ottawa/all-inclusive-2-bed-with-balcony-september-centretown/1513703228,"335 MacLaren St, Ottawa, ON, K2P 2E2",ontario,45.4153685,-75.6945367,1899.0,,"<b><b>Lovely 2 Bed on Maclaren Street- All Inclusive! - MOST POPULAR CENTRETOWN LOCATION!<br /><br /></b></b><p><strong><strong>For more information, or to book a viewing, please call 613-978-0524 or email louisalalonde@districtrealty.com</strong></strong></p><ul><li><strong>RENT:</strong>$1,899</li><li><strong>UTILITIES:</strong>HEAT, WATER, HYDRO INCLUDED</li><li><strong>PARKING: </strong>Outdoor $130 - Indoor $180</li><li><strong>AVAILABLE: </strong>September 1st</li><li><strong>LOCATION:</strong>335 MACLAREN STREET (CORNER OR BANK AND MACLAREN STREET)</li></ul>Just steps away from downtown Ottawa's most bustling shops, restaurants, and business centers, this all-inclusive apartment is perfect for urban professionals seeking the convenience of downtown living. Ottawa's main business districts and government offices are a short walk or bus ride away. <br /><br />Whatever your needs, the convenience and amenities offered at The New Yorker are perfect for anyone looking for comfortable living in an exciting and convenient neighbourhood.<br /><br /><p><strong><strong>For more information, or to book a viewing, please call 613-978-0524 or email louisalalonde@districtrealty.com</strong></strong></p><b></b><em>**Please note price and availability are subject to change without notice.<br /><br /><strong>Proudly managed by District Realty - learn more about our properties at Districtrealty.com</strong></em><br /><strong></strong>",No,1,2,Professional,Yes,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
233,1513703228.0,https://www.kijiji.ca/v-apartments-condos/ottawa/all-inclusive-2-bed-with-balcony-september-centretown/1513703228,"335 MacLaren St, Ottawa, ON, K2P 2E2",ontario,45.4153685,-75.6945367,1899.0,,"<b><b>Lovely 2 Bed on Maclaren Street- All Inclusive! - MOST POPULAR CENTRETOWN LOCATION!<br /><br /></b></b><p><strong><strong>For more information, or to book a viewing, please call 613-978-0524 or email louisalalonde@districtrealty.com</strong></strong></p><ul><li><strong>RENT:</strong>$1,899</li><li><strong>UTILITIES:</strong>HEAT, WATER, HYDRO INCLUDED</li><li><strong>PARKING: </strong>Outdoor $130 - Indoor $180</li><li><strong>AVAILABLE: </strong>September 1st</li><li><strong>LOCATION:</strong>335 MACLAREN STREET (CORNER OR BANK AND MACLAREN STREET)</li></ul>Just steps away from downtown Ottawa's most bustling shops, restaurants, and business centers, this all-inclusive apartment is perfect for urban professionals seeking the convenience of downtown living. Ottawa's main business districts and government offices are a short walk or bus ride away. <br /><br />Whatever your needs, the convenience and amenities offered at The New Yorker are perfect for anyone looking for comfortable living in an exciting and convenient neighbourhood.<br /><br /><p><strong><strong>For more information, or to book a viewing, please call 613-978-0524 or email louisalalonde@districtrealty.com</strong></strong></p><b></b><em>**Please note price and availability are subject to change without notice.<br /><br /><strong>Proudly managed by District Realty - learn more about our properties at Districtrealty.com</strong></em><br /><strong></strong>",No,1,2,Professional,Yes,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
